0.000000000000000000e+00,3.196999999999999842e-02,3.689000000000000005e-03,7.700500000000000400e-02
1.067999999999999939e-03,0.000000000000000000e+00,4.618200000000000083e-02,8.945999999999999092e-03
4.545300000000000035e-02,2.701200000000000129e-02,4.897599999999999870e-02,0.000000000000000000e+00
1.704940000000000067e-01,2.598150000000000182e-01,2.102269999999999972e-01,0.000000000000000000e+00
5.630560000000000009e-01,4.006480000000000041e-01,0.000000000000000000e+00,4.512479999999999825e-01
2.326459999999999917e-01,2.764240000000000030e-01,1.909889999999999921e-01,0.000000000000000000e+00
3.234170000000000100e-01,3.062059999999999782e-01,0.000000000000000000e+00,3.423849999999999949e-01
0.000000000000000000e+00,4.491669999999999829e-01,3.799810000000000132e-01,3.666200000000000014e-01
1.843819999999999903e-01,1.357289999999999885e-01,0.000000000000000000e+00,3.367809999999999970e-01
5.604299999999999837e-01,0.000000000000000000e+00,1.870789999999999953e-01,3.684600000000000097e-01
3.659839999999999760e-01,3.795140000000000180e-01,0.000000000000000000e+00,4.330209999999999892e-01
9.026200000000000889e-02,0.000000000000000000e+00,3.573500000000000287e-02,3.865500000000000186e-02
0.000000000000000000e+00,1.894389999999999963e-01,2.729499999999999982e-02,1.988099999999999867e-01
2.087549999999999961e-01,7.914499999999999313e-02,2.327839999999999909e-01,0.000000000000000000e+00
0.000000000000000000e+00,7.348999999999999630e-03,3.219600000000000239e-02,1.060190000000000021e-01
0.000000000000000000e+00,3.631000000000000113e-03,1.197379999999999972e-01,1.437720000000000109e-01
1.311849999999999961e-01,0.000000000000000000e+00,1.732660000000000033e-01,1.706920000000000104e-01
0.000000000000000000e+00,1.478349999999999942e-01,2.213370000000000060e-01,1.697279999999999900e-01
3.782000000000000205e-03,9.015899999999998915e-02,1.373960000000000181e-01,0.000000000000000000e+00
6.688999999999999634e-03,1.023980000000000029e-01,6.304500000000000381e-02,0.000000000000000000e+00
1.334989999999999788e-01,0.000000000000000000e+00,6.766999999999995241e-03,8.508599999999999497e-02
