0.000000000000000000e+00,7.401773374374932823e-02,5.268185304017185266e-02,1.581692337086442190e-01
3.253494918383869478e-02,0.000000000000000000e+00,2.419467974070776614e-02,9.259166247920784520e-02
3.871298378619879021e-01,4.326113372713132899e-01,0.000000000000000000e+00,4.509062963079826791e-01
1.019457786447889175e-01,0.000000000000000000e+00,1.443495983610131872e-01,1.914490184232408299e-01
0.000000000000000000e+00,3.271244826032155828e-01,2.587399518735885029e-01,4.288943586226588445e-01
0.000000000000000000e+00,2.458884317158192001e-01,5.298293190471556890e-01,3.838598345318406935e-01
0.000000000000000000e+00,9.417992961097940152e-02,2.590151950697219263e-01,4.886334181916735658e-02
3.405745691875133874e-01,0.000000000000000000e+00,2.741170113310138490e-01,4.182910715669411750e-01
4.057821706533158990e-01,3.781631889725098339e-01,0.000000000000000000e+00,5.640824974553746429e-01
2.980403823783888545e-02,1.912199917600396204e-01,8.971551542971524518e-02,0.000000000000000000e+00
2.677353317835404756e-01,2.758944660975976571e-01,2.388344886893026264e-01,0.000000000000000000e+00
1.962081383145064528e-01,2.282814466693880717e-01,1.618017162970885603e-01,0.000000000000000000e+00
2.168496270232717904e-01,2.032893968604877477e-01,0.000000000000000000e+00,1.955698318596599816e-01
3.217438727690864475e-01,0.000000000000000000e+00,3.732424939661079799e-01,2.697767722382344857e-01
1.188323216778451041e-01,5.925169472172675533e-02,0.000000000000000000e+00,1.351224822859302677e-01
2.212237466401932307e-01,0.000000000000000000e+00,1.458181919075067501e-01,1.515479029904015507e-02
