0.000000000000000000e+00,2.856140534999999925e-02,-4.221538371999999928e-02,1.298218732490000082e+00
0.000000000000000000e+00,9.356467616600000481e-01,-1.773007843000000069e-02,-1.156808679000000117e-02
0.000000000000000000e+00,3.896694247499999930e-01,6.200647612399999842e-01,-2.270464279900000215e-01
1.403757191790000025e+00,1.662139835030000068e+00,1.640027470619999983e+00,0.000000000000000000e+00
4.932750854300000931e+00,3.502097143100000309e+00,0.000000000000000000e+00,3.713269744799999827e+00
2.172073348170000084e+00,3.133104836260000248e+00,1.630392182450000060e+00,0.000000000000000000e+00
3.471880420120000199e+00,3.337302139970000248e+00,0.000000000000000000e+00,3.416039762960000115e+00
0.000000000000000000e+00,3.060232587300000251e+00,2.672103660460000363e+00,2.619497092080000034e+00
2.133723561690000103e+00,8.501443435000000104e-01,0.000000000000000000e+00,3.118111294489999796e+00
7.197828175669999773e+00,0.000000000000000000e+00,1.604328106009999866e+00,3.803173585560000181e+00
2.700684202429999736e+00,2.248361483800000116e+00,0.000000000000000000e+00,3.822147544290000365e+00
0.000000000000000000e+00,-4.828456275300000433e-01,-6.021815898500000319e-01,-6.192418865800000116e-01
1.636276693100000290e-01,1.269619053900000072e+00,0.000000000000000000e+00,1.674511659860000057e+00
2.118194194560000021e+00,1.508530186290000019e+00,1.466869764549999955e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.236959273000000192e-01,5.551150729599999556e-01,1.315422553869999955e+00
0.000000000000000000e+00,4.885196353599999819e-01,1.109110653650000167e+00,1.200526287390000002e+00
1.445800345929999953e+00,0.000000000000000000e+00,1.487613860630000007e+00,1.929363596710000017e+00
0.000000000000000000e+00,9.015261682000000332e-02,1.342539144409999885e+00,1.315479963730000090e+00
0.000000000000000000e+00,-1.465960775100000058e-01,-1.157765509999999880e-02,-4.282775555999999983e-02
-3.103864080900000100e-01,0.000000000000000000e+00,-5.958282320100000140e-01,-1.042314281540000165e+00
5.613249061500000803e-01,0.000000000000000000e+00,4.948442882699999879e-01,9.536734577000000046e-01
