0.000000000000000000e+00,5.106357105226000392e-01,1.052302280524000100e-01,9.503460237496000884e-01
0.000000000000000000e+00,7.503622757343999528e-01,2.546510830619999957e-02,2.400379917480000014e-02
0.000000000000000000e+00,1.455400012507999941e-01,1.828393179325999984e-01,-3.127600805985999988e-01
1.024776965901400105e+00,1.360878066123399899e+00,1.143166961432200202e+00,0.000000000000000000e+00
4.637420609370999536e+00,2.516318427200200158e+00,0.000000000000000000e+00,3.527767934411400130e+00
1.648859773854600030e+00,2.588401692386800068e+00,1.178877204249800137e+00,0.000000000000000000e+00
3.428542648800600112e+00,4.299083626325000296e+00,0.000000000000000000e+00,3.723511490356799847e+00
0.000000000000000000e+00,1.619569708860200130e+00,1.926420670566799886e+00,1.798623996583599949e+00
2.250919135991400033e+00,5.058205771552000130e-01,0.000000000000000000e+00,2.663191972849599853e+00
5.691703243253400046e+00,0.000000000000000000e+00,9.808658242972000396e-01,2.514322103250200335e+00
1.880856572732000132e+00,1.315250085922200052e+00,0.000000000000000000e+00,2.343069449523400127e+00
0.000000000000000000e+00,-2.354145054798000014e-01,-4.045590411154000310e-01,-1.129040973162000056e-01
1.315258071218000091e-01,9.257992244603999721e-01,0.000000000000000000e+00,1.310379055484200084e+00
1.589193643636999997e+00,1.072744637772000020e+00,1.012575433919000067e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.705659182880000235e-01,3.340089527223999988e-01,8.403405888088000264e-01
0.000000000000000000e+00,2.662936443384000262e-01,7.309899481235999641e-01,7.592898364388001031e-01
1.287030050565000083e+00,0.000000000000000000e+00,1.075156197103600109e+00,1.281408402321799977e+00
0.000000000000000000e+00,2.274611508630000056e-01,9.789094268262000798e-01,8.921970997339999654e-01
0.000000000000000000e+00,-1.575977979088000192e-01,1.433839713847999964e-01,5.781354159200000065e-02
-1.681783148437999975e-01,0.000000000000000000e+00,-4.768738798802000245e-01,-6.482383277482000050e-01
4.444935054111999739e-01,0.000000000000000000e+00,5.316609943640000502e-01,6.994480297136000946e-01
